"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"26000","Michigan","3","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",2084612,2232048,2416436,2534759,2745306,2930949,3245133,3534035,3831698,4048248,4267843,4365669,4761910,5080960,5467540,5989898,6823186,7443975,8017243,8926876,9949401,11195729,13281480,16086785,18324612,19495598,22380934,23913783,25268818,26104318,27755702,31224893,32841896,32205159,33102621,34379941,39195520,41573530,44126170,46740973,49424493,48726042,52302601,50364333,48815378,50601032,52507765,53592657,56039208,59407766,60888452,52309702,51528455,59075596,63531979,65609065,71950909,73797342
"26000","Michigan","3","SA40","91","...","  Personal dividend income",425479,455581,508828,547559,619373,685872,794446,878781,902433,928390,971588,979016,961033,974808,1029235,1137247,1248725,1230571,1505053,1779749,1987549,2216590,2288707,2488084,2486662,2809786,3244539,3533836,3848867,4077425,4602535,5675250,6063457,6313424,6557885,6951710,8102894,8869423,10451180,11708834,12134542,11535441,12315730,11054809,11726114,13032102,16948601,16316814,18461013,20181569,19982979,12954133,13438703,17988312,21707292,23289769,27888092,28624622
"26000","Michigan","3","SA40","92","...","  Personal interest income",1019883,1097433,1182029,1238560,1335664,1434978,1627490,1813562,2056522,2224566,2416377,2624297,3011068,3294152,3587652,4048941,4782594,5446773,5820052,6643763,7439571,8499473,10443141,12924081,15230842,16023706,18518242,19644247,20851672,21480820,22451293,24859493,25925044,24721889,24808896,24719851,24894331,26442147,27375108,28856594,30980341,30867740,33990479,32714258,30401743,30328232,28014137,30948624,32503928,35055882,35179690,32180006,29446499,30781754,30639081,30255579,31072363,31042845
"26000","Michigan","3","SA40","93","...","    Imputed interest receipts 1/",392321,437627,483644,527995,568309,611648,695763,770490,849191,914940,1025139,1133762,1341022,1498335,1660403,1808148,2120375,2666358,2775539,3091894,3468782,3651269,4306717,4892411,5790369,7139146,7731889,8857184,9821906,10639076,11030792,11737813,12376283,12531059,13291443,13857132,14117777,15006883,15322703,16520136,16608352,17090295,18238329,17313352,17455866,17838784,17945419,17998960,17988083,18703716,19831242,19932906,19448082,19989556,19468703,20020266,20146442,20735754
"26000","Michigan","3","SA40","94","...","    Monetary interest receipts",627562,659806,698385,710565,767355,823330,931727,1043072,1207331,1309626,1391238,1490535,1670046,1795817,1927249,2240793,2662219,2780415,3044513,3551869,3970789,4848204,6136424,8031670,9440473,8884560,10786353,10787063,11029766,10841744,11420501,13121680,13548761,12190830,11517453,10862719,10776554,11435264,12052405,12336458,14371989,13777445,15752150,15400906,12945877,12489448,10068718,12949664,14515845,16352166,15348448,12247100,9998417,10792198,11170378,10235313,10925921,10307091
"26000","Michigan","3","SA40","95","...","  Rental income of persons 2/",639250,679034,725579,748640,790269,810099,823197,841692,872743,895292,879878,762356,789809,812000,850653,803710,791867,766631,692138,503364,522281,479666,549632,674620,607108,662106,618153,735700,568279,546073,701874,690150,853395,1169846,1735840,2708380,6198295,6261960,6299882,6175545,6309610,6322861,5996392,6595266,6687521,7240698,7545027,6327219,5074267,4170315,5725783,7175563,8643253,10305530,11185606,12063717,12990454,14129875
"26000","Michigan","3","SA40","96","...","    Imputed rent",480011,527096,571413,604919,645438,667353,673642,689445,715520,740577,722599,606180,631779,663706,645940,605836,606452,557212,469136,266718,264443,203848,197464,199398,71656,40235,-38103,-127160,-278362,-276615,-82883,-64800,39230,205291,616166,1369432,4848986,4697867,4824788,4463047,4623341,4665892,4378839,4873015,5046383,5627950,5818783,4604758,3375575,2332307,3565118,5093918,6125997,7329820,8049043,8824757,9651495,10509866
"26000","Michigan","3","SA40","97","...","    Monetary rent",159239,151938,154166,143721,144831,142746,149555,152247,157223,154715,157279,156176,158030,148294,204713,197874,185415,209419,223002,236646,257838,275818,352168,475222,535452,621871,656256,862860,846641,822688,784757,754950,814165,964555,1119674,1338948,1349309,1564093,1475094,1712498,1686269,1656969,1617553,1722251,1641138,1612748,1726244,1722461,1698692,1838008,2160665,2081645,2517256,2975710,3136563,3238960,3338959,3620009
"27000","Minnesota","4","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",930992,1002879,1070037,1128931,1197423,1287093,1386760,1514714,1606810,1714923,1864504,2080245,2282228,2472823,2644353,2972722,3426988,3843784,4112834,4602393,5114881,5767132,7011033,8653760,10206498,10836274,12115838,12755411,13432175,13705181,14375571,16202147,17329925,17477981,17888330,18406020,19885209,21992005,23491322,25455411,27553954,27891437,30164022,30374293,29625529,31421219,32622273,33497358,37364628,40317917,41263639,36934237,37379570,41534406,46347966,45565678,49441636,50923259
"27000","Minnesota","4","SA40","91","...","  Personal dividend income",173430,196025,211392,217799,222502,246207,273653,314752,308210,322315,345696,350470,352569,363652,388993,443576,504643,516113,607677,697708,798298,911522,1013532,1164362,1267216,1323257,1448557,1639944,1843796,2014121,2403011,3005034,3313787,3617259,3982514,4321008,5246113,5841156,6699999,7446947,8283563,8516686,9271206,9021939,9273563,10191143,12225437,12378485,15027605,16548401,15967718,11269585,11254041,13717080,16564036,15987139,18544783,19062668
"27000","Minnesota","4","SA40","92","...","  Personal interest income",448481,487521,530145,557413,614074,659413,732158,810603,886627,985295,1104713,1305671,1509847,1660759,1810112,2055898,2441008,2867681,3083431,3558430,3962163,4515308,5572792,6934411,8358006,8995218,10135040,10586496,11204481,11344814,11555599,12788745,13507741,13167004,12856763,12520943,12729868,13947383,14380358,15471292,16386397,16193364,17628976,17637700,16456030,16923468,15846651,16960480,18801553,20707512,20997282,20074750,19295639,19539607,20889150,20010925,20611835,20665122
"27000","Minnesota","4","SA40","93","...","    Imputed interest receipts 1/",169515,188454,209125,232497,248892,264476,297038,319943,351975,390893,437625,531294,634701,716188,793904,864278,1018938,1326658,1380400,1547375,1730512,1799488,2134071,2452637,3031055,3828469,4063297,4627415,5105054,5491229,5601819,5954780,6351748,6574557,6868009,7043828,7232728,7896479,8060570,8837930,8823727,9020565,9557187,9410008,9532070,9988373,10189058,9979149,10465253,11112382,11938146,12426658,12611721,12656328,13056903,13165522,13301673,13750215
"27000","Minnesota","4","SA40","94","...","    Monetary interest receipts",278966,299067,321020,324916,365182,394937,435120,490660,534652,594402,667088,774377,875146,944571,1016208,1191620,1422070,1541023,1703031,2011055,2231651,2715820,3438721,4481774,5326951,5166749,6071743,5959081,6099427,5853585,5953780,6833965,7155993,6592447,5988754,5477115,5497140,6050904,6319788,6633362,7562670,7172799,8071789,8227692,6923960,6935095,5657593,6981331,8336300,9595130,9059136,7648092,6683918,6883279,7832247,6845403,7310162,6914907
"27000","Minnesota","4","SA40","95","...","  Rental income of persons 2/",309081,319333,328500,353719,360847,381473,380949,389359,411973,407313,414095,424104,419812,448412,445248,473248,481337,459990,421726,346255,354420,340302,424709,554987,581276,517799,532241,528971,383898,346246,416961,408368,508397,693718,1049053,1564069,1909228,2203466,2410965,2537172,2883994,3181387,3263840,3714654,3895936,4306608,4550185,4158393,3535470,3062004,4298639,5589902,6829890,8277719,8894780,9567614,10285018,11195469
"27000","Minnesota","4","SA40","96","...","    Imputed rent",183833,201425,217942,230095,244873,252635,254532,260088,269552,278383,271540,302691,314365,330738,327942,307430,311963,294847,256902,163560,159362,131870,128743,127739,58863,33377,-9770,-66185,-154895,-156762,-55225,-45527,9222,94708,309835,706226,1012261,1153643,1424794,1480481,1792306,2059974,2185118,2492460,2713696,3131604,3333710,2882286,2226793,1615777,2541601,3747107,4638093,5658679,6020236,6522419,7084211,7724982
"27000","Minnesota","4","SA40","97","...","    Monetary rent",125248,117908,110558,123624,115974,128838,126417,129271,142421,128930,142555,121413,105447,117674,117306,165818,169374,165143,164824,182695,195058,208432,295966,427248,522413,484422,542011,595156,538793,503008,472186,453895,499175,599010,739218,857843,896967,1049823,986171,1056691,1091688,1121413,1078722,1222194,1182240,1175004,1216475,1276107,1308677,1446227,1757038,1842795,2191797,2619040,2874544,3045195,3200807,3470487
"28000","Mississippi","5","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",257316,294633,314764,355419,384650,416175,424452,446833,470685,508374,534964,656548,756304,830057,919851,1057160,1240958,1383005,1479938,1646171,1898880,2167802,2690029,3355029,3747841,3963189,4370575,4723936,4869404,4955528,5296371,6159858,6177748,6205627,6353106,6642943,7176224,7663928,8162647,8766443,9538106,9449011,10176325,10548410,10283779,10046541,9934305,10790999,12375732,14826759,14583547,13615511,13115520,14097082,14804908,14366957,15148206,15663762
"28000","Mississippi","5","SA40","91","...","  Personal dividend income",23715,29989,33017,41136,45183,53321,58283,65646,64355,66529,73670,78045,84576,93162,105997,127996,152338,165228,190211,216044,254852,296466,313753,349356,359032,399072,412076,463166,502090,557260,657899,794244,871330,948805,1039226,1138825,1380203,1502747,1769704,2069569,2336690,2300232,2432026,2340799,2575975,2490281,3020893,3482595,4525579,5055468,5013114,3808108,3728229,4209861,4883437,4716864,5340938,5503584
"28000","Mississippi","5","SA40","92","...","  Personal interest income",124934,148276,173454,197678,215028,226067,235369,254421,278742,310115,335463,430046,512719,570760,641211,756083,906914,1042418,1129510,1303944,1504635,1733286,2203220,2753088,3112363,3326159,3728118,4015908,4194924,4228295,4432053,5148830,5038745,4905676,4863343,4884627,5078554,5382812,5533417,5787704,6225433,6101999,6624439,6899733,6375419,6117494,5477654,5990341,6741100,7366845,7768389,7591775,6859627,7076256,7084846,6668499,6750431,6830531
"28000","Mississippi","5","SA40","93","...","    Imputed interest receipts 1/",81597,97489,106845,119813,127912,133373,138936,153880,173152,180955,196026,230201,282446,317795,364944,416190,487287,587410,622835,701899,818980,883742,1052474,1207434,1431008,1709294,1816584,2056253,2231760,2363207,2465971,2715456,2745130,2828127,2959963,3108730,3270274,3493631,3547218,3779307,3862910,3900937,4092004,4177335,4197375,4218695,4077539,4172300,4406292,4646914,5053614,5332848,5119931,5220395,5185011,5112240,5087387,5250089
"28000","Mississippi","5","SA40","94","...","    Monetary interest receipts",43337,50787,66609,77865,87116,92694,96433,100541,105590,129160,139437,199845,230273,252965,276267,339893,419627,455008,506675,602045,685655,849544,1150746,1545654,1681355,1616865,1911534,1959655,1963164,1865088,1966082,2433374,2293615,2077549,1903380,1775897,1808280,1889181,1986199,2008397,2362523,2201062,2532435,2722398,2178044,1898799,1400115,1818041,2334808,2719931,2714775,2258927,1739696,1855861,1899835,1556259,1663044,1580442
"28000","Mississippi","5","SA40","95","...","  Rental income of persons 2/",108667,116368,108293,116605,124439,136787,130800,126766,127588,131730,125831,148457,159009,166135,172643,173081,181706,175359,160217,126183,139393,138050,173056,252585,276446,237958,230381,244862,172390,169973,206419,216784,267673,351146,450537,619491,717467,778369,859526,909170,975983,1046780,1119860,1307878,1332385,1438766,1435758,1318063,1109053,2404446,1802044,2215628,2527664,2810965,2836625,2981594,3056837,3329647
"28000","Mississippi","5","SA40","96","...","    Imputed rent",51254,56727,61854,66852,72380,76084,77959,80973,85195,89405,88094,118546,126791,131390,130054,123042,125665,116261,99552,65543,73338,67090,64909,73384,42946,39731,25874,13718,-6315,1428,46243,66216,105792,162469,239361,346744,428975,451269,527006,540646,626277,703283,776093,940536,978948,1071158,1058155,955998,720332,1972902,1241719,1684880,1900216,2072060,2010778,2155223,2219068,2421158
"28000","Mississippi","5","SA40","97","...","    Monetary rent",57413,59641,46439,49753,52059,60703,52841,45793,42393,42325,37737,29911,32218,34745,42589,50039,56041,59098,60665,60640,66055,70960,108147,179201,233500,198227,204507,231144,178705,168545,160176,150568,161881,188677,211176,272747,288492,327100,332520,368524,349706,343497,343767,367342,353437,367608,377603,362065,388721,431544,560325,530748,627448,738905,825847,826371,837769,908489
"29000","Missouri","4","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",1180930,1282928,1355669,1410051,1489253,1591544,1708261,1834844,1971795,2067004,2288272,2422623,2717811,2945135,3190349,3562171,4099216,4533355,4872066,5441504,6093488,6893070,8454394,10441208,12310116,13152871,14762017,15622953,16350804,16666416,17567196,18994186,19980257,20603777,21682326,22709395,23777395,24592037,25759822,27684554,29183519,28717706,31013938,30636702,29791813,31128985,31677501,32401100,35988380,39290466,41054196,36286101,36116657,38394597,44446052,41223862,44492769,45672782
"29000","Missouri","4","SA40","91","...","  Personal dividend income",261295,301171,315370,328049,344621,374565,412039,449866,458703,471144,545294,558142,560061,577045,618220,691385,769584,747967,884287,1009495,1126359,1259714,1371198,1548302,1648159,1748030,1887875,2024718,2197042,2364848,2760278,3326021,3502538,3720208,3958217,4259394,4926498,5405464,6164088,6763743,6964321,6408337,6756678,6379009,7150003,8248241,10570128,10452475,12659402,14140246,14320292,9707993,9695108,11484264,14922455,13494838,15867108,16290600
"29000","Missouri","4","SA40","92","...","  Personal interest income",543177,593867,652352,681261,732841,786998,880628,960777,1084659,1176736,1323245,1462857,1728959,1918902,2099821,2391239,2843604,3320210,3564984,4095488,4616554,5286401,6690549,8399924,10178568,10965638,12411398,13140010,13831552,13991162,14413778,15270036,15950116,16167575,16690178,17032080,17036593,17249394,17525361,18632342,19637417,19523548,21372890,20977640,19276689,19228238,17309712,18635538,20527473,22729197,23351339,22060802,20873228,20209560,22366790,20121460,20672836,20690751
"29000","Missouri","4","SA40","93","...","    Imputed interest receipts 1/",264246,292796,318080,343598,358884,379691,418280,450872,495017,534437,582463,659229,807565,913799,1009005,1099534,1292120,1637703,1712411,1910543,2148040,2241572,2675978,3074826,3719813,4696448,4974852,5734084,6298270,6767225,6956837,7162917,7582579,8055431,8748622,9351265,9473421,9733571,9861728,10741824,10717947,11034776,11765793,11387807,11330726,11554524,11405238,11292164,11785879,12575378,13584471,13931078,13921576,13495129,14293083,13695324,13813102,14219498
"29000","Missouri","4","SA40","94","...","    Monetary interest receipts",278931,301071,334272,337663,373957,407307,462348,509905,589642,642299,740782,803628,921394,1005103,1090816,1291705,1551484,1682507,1852573,2184945,2468514,3044829,4014571,5325098,6458755,6269190,7436546,7405926,7533282,7223937,7456941,8107119,8367537,8112144,7941556,7680815,7563172,7515823,7663633,7890518,8919470,8488772,9607097,9589833,7945963,7673714,5904474,7343374,8741594,10153819,9766868,8129724,6951652,6714431,8073707,6426136,6859734,6471253
