"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"09000","Connecticut","1","SA7N 1/","1904","814","        Private households",238228,220034,240139,228288,224285,250738,268358,272849,293817,325431,343779,312005,272985,291831,340670,355946,404199,411077,383240,"(NA)"
"09000","Connecticut","1","SA7N 1/","2000","...","    Government and government enterprises",9045979,9363353,9995542,10730479,11231855,11489810,11824325,12224318,12629500,13422226,14088726,14255632,14002600,14164244,14073622,14279170,14704158,15174943,14931164,14855844
"09000","Connecticut","1","SA7N 1/","2001","...","      Federal, civilian",923671,970917,1048013,1003264,1036222,1062253,1119566,1113344,1134191,1142864,1231763,1244813,1292578,1275155,1253786,1230812,1262179,1322938,1316204,1361782
"09000","Connecticut","1","SA7N 1/","2002","...","      Military",341679,333807,352644,371815,441515,485136,512265,536653,558410,545131,561775,615939,626804,602898,598997,594365,555707,538543,548539,557826
"09000","Connecticut","1","SA7N 1/","2010","...","      State and local",7780629,8058629,8594885,9355400,9754118,9942421,10192494,10574321,10936899,11734231,12295188,12394880,12083218,12286191,12220839,12453993,12886272,13313462,13066421,12936236
"09000","Connecticut","1","SA7N 1/","2011","...","        State government",2716504,2765681,2993692,3432583,3532033,3475273,3499413,3704183,3834009,4283533,4600737,4637891,4326896,4498458,4355352,4451967,4751871,4931630,4652299,"(NA)"
"09000","Connecticut","1","SA7N 1/","2012","...","        Local government",5064125,5292948,5601193,5922817,6222085,6467148,6693081,6870138,7102890,7450698,7694451,7756989,7756322,7787733,7865487,8002026,8134401,8381832,8414122,"(NA)"
"Note: See the included footnote file."
"SA7N: Wages and Salaries by NAICS Industry"
"Last updated: March 22, 2018-- new estimates for 2017."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
