"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"31000","Nebraska","4","SA51","51","...","Disposable personal income (thousands of dollars)",1812062,1653194,1967805,2004577,2156440,2038612,2213727,2135830,2192877,2575933,2673236,2694078,2842631,2886383,3169232,3245524,3376772,3724624,3967797,4088953,4325683,4759881,5172522,5777016,6284287,7341579,7559727,8818820,9169062,9808075,11406434,12138643,12957380,15164476,16089513,17112726,19214876,20236355,20838292,21703081,23172203,24418248,26113484,27187501,28986722,29892842,31719172,33350513,36288242,36967522,39392436,41162164,43444929,45582471,47495184,51070687,53304136,54282788,56338198,60516054,64760179,65095514,67576734,75034997,77196180,76816095,81411192,81695253,84308246
"31000","Nebraska","4","SA51","52","...","Population (persons) 1/",1265000,1302000,1327000,1316000,1311000,1318000,1340000,1374000,1397000,1394000,1383000,1397000,1417000,1446000,1464000,1476000,1482000,1471000,1456000,1457000,1467000,1474000,1487963,1504208,1518293,1528517,1537809,1541440,1548901,1554466,1560826,1564356,1572296,1578517,1581776,1584293,1588638,1584661,1574328,1566544,1571477,1574858,1581660,1595919,1611687,1625590,1639041,1656992,1673740,1686418,1695816,1704764,1713820,1719836,1728292,1738643,1749370,1761497,1772693,1783440,1796378,1812683,1830051,1842283,1855725,1868559,1881145,1893765,1907116
"31000","Nebraska","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1432,1270,1483,1523,1645,1547,1652,1554,1570,1848,1933,1928,2006,1996,2165,2199,2279,2532,2725,2806,2949,3229,3476,3841,4139,4803,4916,5721,5920,6310,7308,7760,8241,9607,10172,10801,12095,12770,13236,13854,14745,15505,16510,17036,17985,18389,19352,20127,21681,21921,23229,24145,25350,26504,27481,29374,30470,30816,31781,33932,36050,35911,36926,40729,41599,41110,43277,43139,44207
"32000","Nevada","8","SA51","51","...","Disposable personal income (thousands of dollars)",247943,264420,301022,340808,389495,439828,471879,553491,572772,613405,653093,720681,781824,858009,1031691,1154218,1277418,1370562,1439792,1524353,1742069,1931074,2250076,2542435,2821699,3196320,3529403,4082136,4570659,5260511,6292267,7238290,8427697,9556961,10315377,11044705,12068141,13084778,14121480,15369259,17412459,19598993,21956217,24392452,27033616,29105419,32372102,35512887,38843930,42602088,47014741,51096781,56094715,59958216,63073902,67738359,75070772,83381197,89414161,92689624,92529539,89266773,91178563,94015347,98004646,97126278,103340711,108405323,115151576
"32000","Nevada","8","SA51","52","...","Population (persons) 1/",156000,157000,162000,168000,181000,195000,213000,237000,250000,260000,269000,279000,291000,315000,352000,397000,426000,444000,446000,449000,464000,480000,493223,519989,546736,568910,596713,619847,646823,678134,719345,765121,810215,847656,881538,901978,924921,951032,980614,1023374,1075023,1137382,1220695,1296171,1351367,1411215,1499298,1581578,1666320,1764104,1853191,1934718,2018741,2098399,2173791,2248850,2346222,2432143,2522658,2601072,2653630,2684665,2703284,2718379,2752565,2786464,2833013,2883758,2940058
"32000","Nevada","8","SA51","53","...","Per capita disposable personal income (dollars) 2/",1589,1684,1858,2029,2152,2256,2215,2335,2291,2359,2428,2583,2687,2724,2931,2907,2999,3087,3228,3395,3754,4023,4562,4889,5161,5618,5915,6586,7066,7757,8747,9460,10402,11275,11702,12245,13048,13759,14401,15018,16197,17232,17987,18819,20005,20624,21592,22454,23311,24149,25370,26410,27787,28573,29016,30121,31996,34283,35444,35635,34869,33251,33729,34585,35605,34856,36477,37592,39166
"33000","New Hampshire","1","SA51","51","...","Disposable personal income (thousands of dollars)",628195,643890,675575,734348,774722,821530,878422,944422,998249,1062945,1086535,1181950,1236807,1307661,1396162,1448334,1589632,1707038,1849993,2019406,2216975,2469071,2620532,2895744,3153879,3590756,3936796,4351609,4876427,5487364,6270477,7153917,8207475,9269078,10322676,11339686,12867835,14100349,15512743,17149262,19003664,20358748,20549180,21385286,22453404,23112969,24746456,26211493,27497867,29169544,32055811,33981082,37980649,40555046,42424515,43767796,46646601,48106711,51653391,53161863,54855815,55567537,57031089,59370249,62553006,61704879,64151287,66733661,70029242
"33000","New Hampshire","1","SA51","52","...","Population (persons) 1/",520000,533000,532000,529000,535000,547000,554000,557000,566000,572000,581000,596000,609000,618000,632000,649000,663000,676000,681000,697000,709000,724000,741932,762173,781699,801824,817073,830025,847025,871860,893974,911893,924250,936621,947720,958134,976863,996753,1025054,1054289,1082576,1104523,1112384,1109929,1117784,1129458,1142560,1157561,1174719,1189425,1205940,1222014,1239882,1255517,1269089,1279840,1290121,1298492,1308389,1312540,1315906,1316102,1316872,1318473,1321182,1322687,1328743,1330111,1334795
"33000","New Hampshire","1","SA51","53","...","Per capita disposable personal income (dollars) 2/",1208,1208,1270,1388,1448,1502,1586,1696,1764,1858,1870,1983,2031,2116,2209,2232,2398,2525,2717,2897,3127,3410,3532,3799,4035,4478,4818,5243,5757,6294,7014,7845,8880,9896,10892,11835,13173,14146,15134,16266,17554,18432,18473,19267,20087,20464,21659,22644,23408,24524,26582,27807,30632,32301,33429,34198,36157,37048,39479,40503,41687,42221,43308,45030,47346,46651,48280,50171,52464
"34000","New Jersey","2","SA51","51","...","Disposable personal income (thousands of dollars)",7207805,7357600,8128533,9057872,9686872,10434180,10777318,11449831,12378611,13193319,12992817,13985896,14684342,15440374,16587602,17383328,18987526,20255583,21929208,23468486,25536898,28293866,31067955,33976789,36428289,39890704,43155556,47353429,50781358,54946234,60845233,66841716,74970515,83435336,90209046,98742822,109879934,116882352,124901111,133542625,148340490,159461869,167682208,171353970,184709457,189646399,195588952,208676736,219156895,231597836,244449134,254552615,278763656,290465114,307487531,319796427,334482785,341357222,362864723,374922429,391009277,393539640,400167225,413890823,430958738,426907374,446100739,461387656,478484665
"34000","New Jersey","2","SA51","52","...","Population (persons) 1/",4774000,4889000,4872000,5006000,5125000,5229000,5360000,5502000,5615000,5737000,5890000,6015000,6103000,6265000,6376000,6531000,6660000,6767000,6851000,6928000,7005000,7095000,7190282,7281935,7336538,7335240,7335227,7341417,7344079,7342027,7356414,7373048,7376330,7407471,7430970,7467784,7515474,7565530,7622161,7670741,7712333,7726086,7762963,7814676,7880508,7948915,8014306,8083242,8149596,8218808,8287418,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8803729,8841243,8873211,8899162,8925001,8935421,8944469
"34000","New Jersey","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1510,1505,1668,1809,1890,1995,2011,2081,2205,2300,2206,2325,2406,2465,2602,2662,2851,2993,3201,3387,3646,3988,4321,4666,4965,5438,5883,6450,6915,7484,8271,9066,10164,11264,12140,13223,14620,15449,16387,17409,19234,20639,21600,21927,23439,23858,24405,25816,26892,28179,29496,30450,33066,34202,35952,37180,38738,39454,41893,43204,44886,44947,45454,46814,48569,47972,49983,51636,53495
"35000","New Mexico","6","SA51","51","...","Disposable personal income (thousands of dollars)",642819,707780,802982,917851,989407,1047440,1084852,1171174,1263462,1407904,1577899,1686853,1738209,1818289,1881809,1946942,2083352,2192515,2303277,2378323,2563458,2798822,3130836,3516912,3921998,4394176,4910404,5687720,6279842,7017069,7959703,8967229,10082511,11268989,12271381,13450262,14756107,15915620,16657975,17197299,18165352,19364799,20717198,22266219,23978625,25714124,27421816,29510514,30869043,32230661,33840609,34524640,37313679,40113092,42155917,44364545,47404963,50480656,53719835,56715188,60973476,60932584,63142066,66155462,67776490,65836817,69485599,71719335,73523948
"35000","New Mexico","6","SA51","52","...","Population (persons) 1/",604000,644000,689000,717000,735000,756000,763000,785000,806000,847000,886000,919000,954000,965000,979000,989000,1006000,1012000,1007000,1000000,994000,1011000,1023206,1053258,1077815,1104225,1129568,1162682,1195162,1225245,1251848,1280539,1309400,1332747,1363822,1394362,1416719,1438360,1462728,1478519,1490336,1503901,1521574,1555305,1595442,1636453,1682398,1720394,1752326,1774839,1793484,1808082,1821204,1831690,1855309,1877574,1903808,1932274,1962137,1990070,2010662,2036802,2064756,2077756,2083784,2085193,2083024,2080328,2081015
"35000","New Mexico","6","SA51","53","...","Per capita disposable personal income (dollars) 2/",1064,1099,1165,1280,1346,1386,1422,1492,1568,1662,1781,1836,1822,1884,1922,1969,2071,2167,2287,2378,2579,2768,3060,3339,3639,3979,4347,4892,5254,5727,6358,7003,7700,8455,8998,9646,10416,11065,11388,11631,12189,12876,13616,14316,15029,15713,16299,17153,17616,18160,18869,19095,20488,21899,22722,23629,24900,26125,27378,28499,30325,29916,30581,31840,32526,31573,33358,34475,35331
"36000","New York","2","SA51","51","...","Disposable personal income (thousands of dollars)",23129025,23466903,25116170,26421279,27371150,29263244,30603292,32612433,34565703,36696804,38332825,40319950,42066825,43744657,46123096,48046446,52042062,55051266,58717566,62770095,68790860,70830838,77528552,84083299,88972444,94990136,101945710,111693963,117621953,126479381,137253357,149023048,165212625,182265412,197245104,216533686,240641659,256068406,272999880,288602357,320854676,344912506,372093363,374222858,396284268,405426426,418401789,440678676,459547666,481875665,503914454,530464323,568107160,584041182,608853470,627555453,655288990,674925835,712173268,751163484,769475214,784943322,803888456,842063095,901932394,899278059,935564044,965046953,999537730
"36000","New York","2","SA51","52","...","Population (persons) 1/",14497000,14892000,14865000,14890000,15192000,15527000,15814000,15966000,16112000,16374000,16601000,16685000,16838000,17061000,17301000,17461000,17589000,17734000,17843000,17935000,18051000,18105000,18271605,18364865,18351767,18194767,18072768,18032254,17974654,17851507,17720421,17633646,17566754,17567731,17589737,17686907,17745676,17791678,17833421,17868844,17941309,17983084,18020784,18122510,18246653,18374954,18459470,18524104,18588460,18656546,18755906,18882725,19001780,19082838,19137800,19175939,19171567,19132610,19104631,19132335,19212436,19307066,19402640,19519529,19602769,19673546,19718515,19747183,19745289
"36000","New York","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1595,1576,1690,1774,1802,1885,1935,2043,2145,2241,2309,2417,2498,2564,2666,2752,2959,3104,3291,3500,3811,3912,4243,4578,4848,5221,5641,6194,6544,7085,7745,8451,9405,10375,11214,12243,13561,14393,15308,16151,17884,19180,20648,20650,21718,22064,22666,23789,24722,25829,26867,28093,29898,30606,31814,32726,34180,35276,37278,39261,40051,40656,41432,43140,46010,45710,47446,48870,50622
"37000","North Carolina","5","SA51","51","...","Disposable personal income (thousands of dollars)",3632004,3620042,4213065,4674527,4767857,4979042,5128782,5543520,5899544,5892394,6265177,6629321,6966594,7375182,7869541,8256762,9042383,9688359,10698777,11567856,12574611,13900005,15285773,16781406,18724668,21338855,23384274,26020957,28504476,31087551,34920389,38241570,42867703,48168460,52334196,56856513,64530356,69613658,74954939,80076482,88261066,95633908,102022657,107089385,117112337,124695940,132269069,141428236,150958994,161492208,171482331,180501740,191503616,197763644,204799377,215074647,235629583,250244333,269940349,290154781,314146281,309010133,306690291,315943140,339305148,331761956,348685845,363003568,379156092
"37000","North Carolina","5","SA51","52","...","Population (persons) 1/",3837000,3911000,4068000,4120000,4109000,4120000,4131000,4242000,4309000,4368000,4376000,4458000,4573000,4663000,4707000,4742000,4802000,4863000,4896000,4952000,5004000,5031000,5099150,5200760,5296085,5382441,5461112,5535097,5593463,5668494,5740286,5801563,5898980,5956653,6019108,6077059,6164004,6253957,6321576,6403693,6480591,6565462,6664016,6784280,6897214,7042818,7187398,7344674,7500670,7656825,7809121,7949361,8081614,8210122,8326201,8422501,8553152,8705407,8917270,9118037,9309449,9449566,9558915,9650963,9746175,9841590,9934399,10035186,10146788
"37000","North Carolina","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",947,926,1036,1135,1160,1209,1242,1307,1369,1349,1432,1487,1523,1582,1672,1741,1883,1992,2185,2336,2513,2763,2998,3227,3536,3965,4282,4701,5096,5484,6083,6592,7267,8086,8695,9356,10469,11131,11857,12505,13619,14566,15309,15785,16980,17705,18403,19256,20126,21091,21959,22706,23696,24088,24597,25536,27549,28746,30272,31822,33745,32701,32084,32737,34814,33710,35099,36173,37367
"38000","North Dakota","4","SA51","51","...","Disposable personal income (thousands of dollars)",789176,691639,817082,831860,760353,774857,807851,891027,920127,943989,1086163,1003496,1119701,1023452,1446523,1336135,1331846,1559908,1568006,1558748,1626326,1797869,1913160,2241176,2661614,3720453,3578687,3773672,3695789,3856857,4826731,4940113,4640652,6093906,6745072,7163276,7739449,8012848,8169231,8359590,7654255,8615537,9337892,9428201,10394811,10469119,11402775,11364775,12769499,12415758,13677685,13833500,15081481,15330677,15946619,17477211,17710227,18664687,19330697,21411946,24391328,24488365,26870017,29874983,35263762,35700609,37965388,37342536,37180224
"38000","North Dakota","4","SA51","52","...","Population (persons) 1/",580000,597000,619000,604000,608000,609000,611000,615000,613000,612000,606000,618000,634000,641000,637000,644000,649000,649000,647000,626000,621000,621000,618851,626659,630937,632411,634212,638469,645293,649168,650648,652152,654380,659504,668972,676687,680499,676979,669513,661141,655330,646351,637685,635753,638223,641216,644804,647832,650382,649716,647532,644259,642023,639062,638168,638817,644705,646089,649422,652822,657569,664968,674526,685476,702087,724019,739904,756835,757952
"38000","North Dakota","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1361,1159,1320,1377,1251,1272,1322,1449,1501,1542,1792,1624,1766,1597,2271,2075,2052,2404,2424,2490,2619,2895,3091,3576,4219,5883,5643,5911,5727,5941,7418,7575,7092,9240,10083,10586,11373,11836,12202,12644,11680,13330,14643,14830,16287,16327,17684,17543,19634,19110,21123,21472,23491,23989,24988,27359,27470,28889,29766,32799,37093,36826,39835,43583,50227,49309,51311,49340,49054
"39000","Ohio","3","SA51","51","...","Disposable personal income (thousands of dollars)",11046965,10705580,11849590,13245066,14014735,15342339,15815034,16906704,18002207,18934791,18972444,20206832,20879312,21405279,22457699,23353260,25289447,27177104,29522736,30891595,33659338,36261935,38816862,41954850,44817059,49717240,54296871,58586456,63812937,70217197,77412689,84897661,93225505,100735455,106654653,113258196,125828237,133258254,139812639,145294958,156554512,167633982,177798943,182200456,194922575,202573445,213330896,222626881,231486142,244405435,257310807,266034533,279078890,287705110,296768281,309157865,323385328,330255265,346220649,359156930,373704240,372556635,378781433,400626990,416232427,418465771,434668981,447905775,463126986
"39000","Ohio","3","SA51","52","...","Population (persons) 1/",7876000,7973000,7980000,8061000,8275000,8591000,8873000,9017000,9207000,9410000,9599000,9671000,9734000,9854000,9929000,9986000,10080000,10201000,10330000,10414000,10516000,10563000,10668839,10734782,10746920,10767205,10765613,10770498,10752731,10771232,10795431,10798562,10800650,10788336,10757085,10737631,10737743,10734926,10730272,10760081,10798554,10829216,10864162,10945762,11029431,11101140,11152454,11202751,11242827,11277357,11311536,11335454,11363543,11387404,11407889,11434788,11452251,11463320,11481213,11500468,11515391,11528896,11540983,11544824,11550839,11570022,11594408,11605090,11614373
"39000","Ohio","3","SA51","53","...","Per capita disposable personal income (dollars) 2/",1403,1343,1485,1643,1694,1786,1782,1875,1955,2012,1977,2089,2145,2172,2262,2339,2509,2664,2858,2966,3201,3433,3638,3908,4170,4617,5044,5440,5935,6519,7171,7862,8631,9337,9915,10548,11718,12414,13030,13503,14498,15480,16366,16646,17673,18248,19129,19873,20590,21672,22748,23469,24559,25265,26014,27037,28238,28810,30155,31230,32453,32315,32821,34702,36035,36168,37490,38596,39875
"40000","Oklahoma","6","SA51","51","...","Disposable personal income (thousands of dollars)",2204226,2334634,2411791,2663105,2887384,3003345,3033136,3212870,3395399,3532029,3843827,3993250,4186952,4314777,4493963,4652027,5026814,5388269,5747098,6265693,6812981,7472384,8336658,9193337,9944361,11372166,12457925,14137462,15457000,17076583,19181788,22198560,25392243,29211222,32383999,34241654,37062130,38642147,39683718,38993067,40682820,43137851,44914131,46709777,49997323,52016674,54246957,56602223,59649280,62496141,65664165,67309440,72828555,77309787,80556794,84958953,91999986,99444939,109673005,114024998,127525137,119201224,123903177,131854631,142367605,148790032,158509898,160731283,162304215
"40000","Oklahoma","6","SA51","52","...","Population (persons) 1/",2089000,2105000,2229000,2210000,2219000,2182000,2209000,2250000,2273000,2282000,2267000,2289000,2336000,2380000,2427000,2439000,2446000,2440000,2454000,2489000,2503000,2535000,2566485,2617944,2657448,2694182,2732454,2771858,2823396,2865935,2913056,2970080,3040758,3096159,3206129,3290404,3285535,3271333,3252735,3210124,3167064,3150304,3148825,3175440,3220517,3252285,3280940,3308208,3340129,3372917,3405194,3437147,3454365,3467100,3489080,3504892,3525233,3548597,3594090,3634349,3668976,3717572,3759603,3786274,3817054,3852415,3877499,3907414,3923561
"40000","Oklahoma","6","SA51","53","...","Per capita disposable personal income (dollars) 2/",1055,1109,1082,1205,1301,1376,1373,1428,1494,1548,1696,1745,1792,1813,1852,1907,2055,2208,2342,2517,2722,2948,3248,3512,3742,4221,4559,5100,5475,5958,6585,7474,8351,9435,10101,10407,11280,11812,12200,12147,12846,13693,14264,14710,15525,15994,16534,17110,17858,18529,19284,19583,21083,22298,23088,24240,26098,28024,30515,31374,34758,32064,32956,34824,37298,38623,40879,41135,41367
"41000","Oregon","8","SA51","51","...","Disposable personal income (thousands of dollars)",2093857,2122939,2342570,2565904,2703332,2773572,2770989,3004266,3169484,3214962,3263315,3530682,3644580,3818470,4041118,4223538,4582782,5016912,5372468,5701693,6147251,6698161,7420657,8228132,9134681,10321781,11624271,13111636,14646995,16157775,18471367,20805978,23170092,25136068,25838577,27698817,30209941,31555780,33124001,34871756,38457942,41620291,45396733,47563442,50889708,54413806,58101655,62630879,67237919,70861551,75126276,77862989,83680859,86655541,89475095,93996015,99773987,102553587,111230285,117160620,122755548,121473069,122776471,128026706,135234707,135645080,144627312,153405770,160797635
"41000","Oregon","8","SA51","52","...","Population (persons) 1/",1405000,1431000,1532000,1556000,1582000,1601000,1626000,1659000,1698000,1712000,1718000,1746000,1772000,1787000,1818000,1853000,1888000,1937000,1969000,1979000,2004000,2062000,2100388,2149890,2195219,2238878,2280956,2324622,2372155,2439355,2509609,2578312,2641218,2667985,2664919,2653071,2666589,2672648,2683526,2700996,2741297,2790579,2860375,2928507,2991755,3060367,3121264,3184369,3247111,3304310,3352449,3393941,3429708,3467937,3513424,3547376,3569463,3613202,3670883,3722417,3768748,3808600,3838048,3868031,3899116,3925751,3968371,4024634,4093465
"41000","Oregon","8","SA51","53","...","Per capita disposable personal income (dollars) 2/",1490,1484,1529,1649,1709,1732,1704,1811,1867,1878,1899,2022,2057,2137,2223,2279,2427,2590,2729,2881,3067,3248,3533,3827,4161,4610,5096,5640,6175,6624,7360,8070,8773,9421,9696,10440,11329,11807,12343,12911,14029,14915,15871,16242,17010,17780,18615,19668,20707,21445,22409,22942,24399,24988,25467,26497,27952,28383,30301,31474,32572,31894,31989,33099,34683,34553,36445,38117,39282
"42000","Pennsylvania","2","SA51","51","...","Disposable personal income (thousands of dollars)",13455875,13456896,15042207,16115544,16664490,17989058,17901063,18904120,20280718,21345017,21623203,22630167,23367941,24027118,24906218,25790499,27923700,29843953,31940373,34205066,36852213,39511474,42845084,45968876,49130268,54138789,59149100,65689731,71373577,77879610,85534058,94143889,103333256,113235183,121956429,129471338,139851932,148342192,156483571,164798171,179101338,193440932,205244073,214986047,226891895,235623733,242925510,253230488,264778551,276378781,289811965,301796469,322560693,334463861,348769972,365121879,389401668,401417191,421235408,445007331,466289282,465830135,480759863,500011301,523903477,521991724,542501899,560641952,579823620
"42000","Pennsylvania","2","SA51","52","...","Population (persons) 1/",10287000,10390000,10507000,10461000,10503000,10662000,10817000,10939000,10972000,10954000,11058000,11234000,11329000,11392000,11355000,11424000,11519000,11620000,11664000,11681000,11741000,11741000,11811561,11884354,11904541,11885202,11863936,11897778,11887478,11881857,11864774,11873563,11868305,11858569,11845146,11837726,11815175,11770865,11782754,11810869,11845755,11865992,11903299,11982164,12049450,12119724,12166050,12198403,12220464,12227814,12245672,12263805,12284173,12298970,12331031,12374658,12410722,12449990,12510809,12563937,12612285,12666858,12712343,12744293,12771854,12781338,12790565,12791904,12784227
"42000","Pennsylvania","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1308,1295,1432,1541,1587,1687,1655,1728,1848,1949,1955,2014,2063,2109,2193,2258,2424,2568,2738,2928,3139,3365,3627,3868,4127,4555,4986,5521,6004,6554,7209,7929,8707,9549,10296,10937,11837,12602,13281,13953,15119,16302,17243,17942,18830,19441,19967,20759,21667,22602,23666,24609,26258,27194,28284,29506,31376,32242,33670,35419,36971,36776,37818,39234,41020,40840,42414,43828,45355
"44000","Rhode Island","1","SA51","51","...","Disposable personal income (thousands of dollars)",1028479,1043237,1145378,1241285,1296581,1397874,1424004,1494413,1564589,1609460,1691249,1785333,1801377,1879956,2029750,2113120,2279642,2457299,2665593,2901193,3135511,3308895,3656090,3874092,4169162,4449001,4644893,5132560,5549711,6081933,6581380,7242604,8194909,9135597,9860001,10676809,11814506,12686759,13559533,14411115,15998125,17429102,17920320,18095309,19029982,19818853,20275168,21371781,22014981,23093766,24590535,25676754,27439559,28945079,30888298,32830081,34388128,35079441,36844036,38151065,39243991,39197630,40821167,41685135,43686520,43321115,44905210,46636165,48254202
"44000","Rhode Island","1","SA51","52","...","Population (persons) 1/",787000,801000,786000,784000,802000,815000,816000,823000,840000,851000,858000,857000,855000,858000,871000,876000,885000,893000,899000,909000,922000,932000,950561,963974,976365,978010,953503,946339,950321,955128,957237,956643,948773,953012,954170,956382,961895,968956,977340,989605,996407,1000666,1005995,1010649,1012581,1015112,1015960,1017002,1020893,1025353,1031155,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1053337,1052451,1052901,1053033,1054480,1055607,1056426
"44000","Rhode Island","1","SA51","53","...","Per capita disposable personal income (dollars) 2/",1307,1302,1457,1583,1617,1715,1745,1816,1863,1891,1971,2083,2107,2191,2330,2412,2576,2752,2965,3192,3401,3550,3846,4019,4270,4549,4871,5424,5840,6368,6875,7571,8637,9586,10334,11164,12283,13093,13874,14562,16056,17418,17814,17905,18794,19524,19957,21014,21564,22523,23848,24680,26126,27381,28976,30644,32001,32849,34657,36083,37198,37202,38754,39608,41492,41139,42585,44179,45677
"45000","South Carolina","5","SA51","51","...","Disposable personal income (thousands of dollars)",1747513,1697043,1878332,2346676,2483201,2591531,2467637,2615420,2709406,2832294,2943442,3141939,3296466,3455923,3679118,3895236,4216215,4638568,5165421,5568762,6126628,6778774,7548202,8283845,9129981,10387847,11734245,13092452,14424515,15704796,17692133,19603563,22005023,24636437,26460810,28750774,32175328,34366842,36746914,39218307,42880114,46344903,49745216,52303182,55880725,58681479,62102550,65465052,69298263,73458003,78470273,82305324,88483039,91755937,96042354,100166467,106577794,111417322,119433039,126952896,134249347,133652780,136945213,143742464,151615410,151760573,160762171,168776887,176715714
"45000","South Carolina","5","SA51","52","...","Population (persons) 1/",1996000,2029000,2113000,2167000,2178000,2181000,2176000,2200000,2229000,2274000,2304000,2348000,2392000,2409000,2423000,2460000,2475000,2494000,2520000,2533000,2559000,2570000,2598210,2661836,2718404,2775442,2843199,2900158,2941407,2988979,3041068,3086885,3134502,3179255,3207611,3234068,3271864,3303211,3342759,3380507,3412097,3456777,3501155,3570404,3620464,3663314,3705397,3748582,3796200,3859696,3919235,3974682,4024223,4064995,4107795,4150297,4210921,4270150,4357847,4444110,4528996,4589872,4635943,4672637,4720760,4767894,4828430,4894834,4961119
"45000","South Carolina","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",876,836,889,1083,1140,1188,1134,1189,1216,1246,1278,1338,1378,1435,1518,1583,1704,1860,2050,2198,2394,2638,2905,3112,3359,3743,4127,4514,4904,5254,5818,6351,7020,7749,8249,8890,9834,10404,10993,11601,12567,13407,14208,14649,15435,16019,16760,17464,18255,19032,20022,20707,21988,22572,23381,24135,25310,26092,27406,28567,29642,29119,29540,30763,32117,31830,33295,34481,35620
"46000","South Dakota","4","SA51","51","...","Disposable personal income (thousands of dollars)",865947,667334,808945,935678,818501,892517,921516,858676,913818,1079529,1093169,1001671,1229803,1228146,1403506,1354274,1345078,1518750,1632361,1655233,1757032,1899788,2088761,2315430,2674280,3350528,3313615,3715927,3624559,4163892,4764659,5223812,5194845,6056508,6376277,6757293,7722333,7918215,8277649,8666275,9024750,9682464,10565704,11015975,11936322,12418363,13441139,13647812,15133456,15273334,16438524,17172105,18328022,19102650,19452215,21548094,23088523,24228781,25266771,28080067,30302135,29833597,31266250,34020844,34547615,34428154,35658179,37223428,37668579
"46000","South Dakota","4","SA51","52","...","Population (persons) 1/",612000,631000,655000,655000,651000,648000,655000,663000,670000,666000,656000,667000,683000,693000,705000,708000,701000,692000,683000,671000,669000,668000,666641,671382,677389,678939,679877,681420,686843,688992,689293,689018,690851,689584,690597,693009,697250,698404,696036,696034,698160,696698,697101,703669,712801,722159,730790,737925,742213,744223,746058,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816325,824398,834441,844922,852561,857919,865454
"46000","South Dakota","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1415,1058,1235,1429,1257,1377,1407,1295,1364,1621,1666,1502,1801,1772,1991,1913,1919,2195,2390,2467,2626,2844,3133,3449,3948,4935,4874,5453,5277,6043,6912,7582,7519,8783,9233,9751,11075,11338,11893,12451,12926,13898,15157,15655,16746,17196,18393,18495,20390,20523,22034,22884,24248,25202,25594,28214,29970,31243,32268,35472,37919,36965,38301,41267,41402,40747,41825,43388,43525
"47000","Tennessee","5","SA51","51","...","Disposable personal income (thousands of dollars)",2936515,2933281,3247726,3562909,3700927,3964321,4060151,4283535,4557212,4771815,4973051,5322333,5429966,5764381,6021517,6455750,7010075,7606117,8302362,8907086,9801747,10490307,11491462,12787551,14371927,16301227,18038003,19891436,22134821,24536135,27813470,30939325,34055089,37884038,40485405,43336688,48491981,51765749,55504789,59518562,65032502,69580715,74199766,78233049,85690878,91135659,96614434,103581289,108823415,114911317,126172290,131243753,139482694,143094872,149147921,156783081,166696697,173276816,183099461,191782592,202374927,204616138,211640709,221885694,231815182,231655832,241558957,253781412,264218612
"47000","Tennessee","5","SA51","52","...","Population (persons) 1/",3216000,3236000,3315000,3372000,3352000,3319000,3359000,3415000,3415000,3434000,3471000,3522000,3575000,3622000,3673000,3718000,3771000,3798000,3822000,3859000,3878000,3897000,3936975,4010238,4088445,4138417,4201621,4260829,4329160,4401939,4461639,4533297,4600252,4627662,4646043,4659757,4686743,4715292,4738708,4782939,4822438,4854432,4894492,4966587,5049742,5137584,5231438,5326936,5416643,5499233,5570045,5638706,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6356671,6397634,6454306,6494821,6544663,6595056,6651194
"47000","Tennessee","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",913,906,980,1057,1104,1194,1209,1254,1334,1390,1433,1511,1519,1591,1639,1736,1859,2003,2172,2308,2528,2692,2919,3189,3515,3939,4293,4668,5113,5574,6234,6825,7403,8186,8714,9300,10347,10978,11713,12444,13485,14333,15160,15752,16969,17739,18468,19445,20091,20896,22652,23276,24455,24883,25733,26811,28202,28923,30072,31054,32393,32448,33294,34682,35916,35668,36909,38481,39725
